Kingdom,Phylum,Class,Order,Family,Genus,Species,SAE3_00,SAE3_05,SAE3_23,SAE3_37,HSE6_05,HSE6_23,SAE3 Sum Raw Reads,HSE6 Sum Raw Reads,Total Raw Reads,Rank
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. 97CO-5,2,24,36,45,24,60,107,84,191,5032
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. DG881,8,67,112,198,54,213,385,267,652,3553
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Algicola,Algicola sagamiensis,6,204,303,437,116,615,950,731,1681,2087
Bacteria,Proteobacteria,Gammaproteobacteria,Lysobacterales,Algiphilaceae,Algiphilus,Algiphilus aromaticivorans,23,170,208,382,113,593,783,706,1489,2248
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus boritolerans,29,615,599,677,416,1551,1920,1967,3887,1141
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus mannitolivorans,22,495,669,662,368,1457,1848,1825,3673,1207
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus marincola,25,835,1003,943,619,2192,2806,2811,5617,826
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus terrigena,18,653,723,686,604,1772,2080,2376,4456,1010
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus vanfongensis,27,485,561,564,404,1360,1637,1764,3401,1283
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Aliagarivorans marinus,7,121,171,200,94,298,499,392,891,3007
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Aliagarivorans taiwanensis,6,95,143,197,67,279,441,346,787,3219
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,Alicycliphilus denitrificans,117,584,223,596,462,696,1520,1158,2678,1535
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,Alicycliphilus sp. CRZ1,26,182,98,254,137,269,560,406,966,2880
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus acidocaldarius,12,350,509,859,461,1328,1730,1789,3519,1253
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus acidoterrestris,9,448,642,775,752,1167,1874,1919,3793,1169
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus contaminans,10,531,810,853,713,1435,2204,2148,4352,1031
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus herbarius,12,392,564,999,579,1269,1967,1848,3815,1164
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus hesperidum,3,230,360,577,379,961,1170,1340,2510,1597
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus macrosporangiidus,17,634,779,1394,829,1803,2824,2632,5456,852
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus pohliae,22,1338,1539,2205,2037,3318,5104,5355,10459,457
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus pomorum,15,518,679,907,693,1328,2119,2021,4140,1079
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aliihoeflea,Aliihoeflea sp. 2WW,11,105,140,223,77,360,479,437,916,2955
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,5,103,137,171,82,213,416,295,711,3391
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio logei,5,114,124,187,94,229,430,323,753,3296
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella aestuarii,2,59,93,139,60,223,293,283,576,3763
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella agri,3,112,122,194,79,286,431,365,796,3199
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella jeotgali,11,117,156,206,78,348,490,426,916,2956
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,5,535,522,365,357,806,1427,1163,2590,1567
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,15,3396,2944,2812,2213,5746,9167,7959,17126,277
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,11,1123,931,942,929,2005,3007,2934,5941,773
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes senegalensis,4,1366,1185,1195,1066,2095,3750,3161,6911,670
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. HGB5,8,694,694,556,503,1107,1952,1610,3562,1242
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes timonensis,1,1135,874,795,788,1655,2805,2443,5248,877
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalibacillus,Alkalibacillus haloalkaliphilus,3,219,275,301,354,563,798,917,1715,2062
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Alkaliflexus,Alkaliflexus imshenetskii,59,5418,4410,3301,3494,11221,13188,14715,27903,165
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,Alkaliphilus peptidifermentans,14,4574,2936,2759,5759,6484,10283,12243,22526,211
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,Alkaliphilus transvaalensis,12,3340,2102,2086,4248,5550,7540,9798,17338,275
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Alkanindiges illinoisensis,17,132,178,250,92,336,577,428,1005,2800
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Allisonella,Allisonella histaminiformans,1,161,242,378,186,525,782,711,1493,2246
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum stercoricanis,3,167,186,182,222,333,538,555,1093,2677
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Allochromatium vinosum,48,504,583,1431,269,1508,2566,1777,4343,1033
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Allofustis,Allofustis seminis,2,90,155,182,139,318,429,457,886,3014
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alloiococcus,Alloiococcus otitis,3,82,123,130,112,222,338,334,672,3493
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava,2,220,259,263,166,527,744,693,1437,2283
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,4,194,198,237,163,467,633,630,1263,2487
Bacteria,Actinobacteria,Coriobacteriia,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia criceti,1,35,62,62,53,84,160,137,297,4678
Bacteria,Actinobacteria,Coriobacteriia,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia omnicolens,0,35,74,74,51,110,183,161,344,4518
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium HIMB114,5,80,211,177,68,311,473,379,852,3084
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium HIMB5,0,0,0,1,0,4,1,4,5,5630
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium HIMB59,6,73,182,196,75,325,457,400,857,3071
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium JLT2015,7,55,108,182,49,424,352,473,825,3128
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium L41A,21,49,58,160,33,179,288,212,500,4032
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium LLX12A,9,49,55,145,70,179,258,249,507,4003
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium Mf 1.05b.01,53,199,348,467,124,626,1067,750,1817,1990
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium RS24,2,52,130,148,50,191,332,241,573,3775
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium 2052S.S.stab0a.01,33,279,366,614,201,854,1292,1055,2347,1666
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium Bs12,4,13,15,38,14,37,70,51,121,5288
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,unclassified Alteromonadaceae,Alteromonadaceae bacterium Bs31,15,324,456,671,208,970,1466,1178,2644,1548
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas australica,1,76,120,189,61,232,386,293,679,3475
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas macleodii,32,353,502,689,404,1146,1576,1550,3126,1382
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp. ALT199,5,77,104,136,73,206,322,279,601,3703
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp. SN2,9,121,164,231,101,394,525,495,1020,2780
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminiphilus,Aminiphilus circumscriptus,23,1756,2413,3400,1042,3366,7592,4408,12000,406
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. J15,9,84,112,211,79,310,416,389,805,3175
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. J41,0,11,22,60,38,59,93,97,190,5035
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. J44,0,30,32,76,27,94,138,121,259,4799
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,Aminobacterium colombiense,7,928,2011,1919,585,1780,4865,2365,7230,640
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminobacterium,Aminobacterium mobile,6,860,2231,2139,596,1693,5236,2289,7525,617
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminomonas,Aminomonas paucivorans,10,1402,1716,2317,622,2631,5445,3253,8698,548
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Ammonifex,Ammonifex degensii,16,1443,2328,4360,2494,5927,8147,8421,16568,288
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Amorphus,Amorphus coralli,13,178,267,530,183,936,988,1119,2107,1814
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Amphibacillus,Amphibacillus jilinensis,2,281,362,451,519,713,1096,1232,2328,1678
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Amphibacillus,Amphibacillus xylanus,4,238,316,327,507,652,885,1159,2044,1863
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea atlantica,24,261,262,568,166,579,1115,745,1860,1966
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Amphritea japonica,11,187,231,448,146,487,877,633,1510,2229
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis alba,3,63,87,186,94,211,339,305,644,3572
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis azurea,3,66,94,152,62,204,315,266,581,3749
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis balhimycina,10,110,199,422,132,543,741,675,1416,2307
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis benzoatilytica,6,84,136,251,79,298,477,377,854,3078
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis decaplanina,4,52,97,193,56,229,346,285,631,3611
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis halophila,4,112,182,315,131,404,613,535,1148,2611
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica,4,67,120,190,54,258,381,312,693,3438
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei,8,128,166,355,133,491,657,624,1281,2470
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica,4,78,111,239,79,274,432,353,785,3226
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis nigrescens,4,100,201,379,125,565,684,690,1374,2361
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis orientalis,25,281,407,857,245,1081,1570,1326,2896,1460
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. ATCC 39116,9,79,85,231,91,293,404,384,788,3216
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis taiwanensis,11,136,175,355,152,538,677,690,1367,2370
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis thermoflava,14,99,143,263,122,385,519,507,1026,2773
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis vancoresmycina,9,103,143,263,117,357,518,474,992,2838
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Amycolicicoccus,Amycolicicoccus subflavus,4,54,92,159,52,218,309,270,579,3756
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Nostocales,Nostocaceae,Anabaena,Anabaena cylindrica,31,474,728,1079,439,1405,2312,1844,4156,1071
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Nostocales,Nostocaceae,Anabaena,Anabaena sp. 90,23,314,517,867,329,1197,1721,1526,3247,1331
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Nostocales,Nostocaceae,Anabaena,Anabaena sp. PCC 7108,20,329,482,756,344,1045,1587,1389,2976,1437
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Nostocales,Nostocaceae,Anabaena,Anabaena variabilis,17,573,837,1136,559,1410,2563,1969,4532,996
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroarcus,Anaeroarcus burkinensis,8,1724,1615,2710,3319,4517,6057,7836,13893,350
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Anaerobaculum,Anaerobaculum mobile,11,864,1311,2033,691,2266,4219,2957,7176,646
